"# ------------------------------------"
"Report: End user"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-01-01 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
id,added_storage_mb,deleted_storage_mb,added_entries,deleted_entries,added_msecs,deleted_msecs,total_entries,total_storage_mb,total_msecs
20180711,0,0,0,0,0,0,254,790633.18595505,801001000
20180712,1631.7021589279,0,1,0,1521000,0,255,792264.88811398,802522000
20180713,0,0,0,0,0,0,255,792264.88811398,802522000
20180714,0,0,0,0,0,0,255,792264.88811398,802522000
20180715,33658.426448822,0,7,0,40901000,0,262,825923.3145628,843423000
20180716,0,0,0,0,0,0,262,825923.3145628,843423000
20180717,0,0,0,0,0,0,262,825923.3145628,843423000
20180718,0,0,0,0,0,0,262,825923.3145628,843423000
20180719,0,0,0,0,0,0,262,825923.3145628,843423000
20180720,0,0,0,0,0,0,262,825923.3145628,843423000
20180721,0,0,0,0,0,0,262,825923.3145628,843423000
20180722,0,0,0,0,0,0,262,825923.3145628,843423000
20180723,232.90469741821,0,1,0,977000,0,263,826156.21926022,844400000
20180724,1.2062082290649,1.203236579895,0,0,0,0,263,826157.42546844,844400000
20180725,1.2287225723267,0,0,0,0,0,263,826157.45095444,844400000
20180726,0,0,0,0,0,0,263,826157.45095444,844400000
20180727,787.71404361725,164.48919010162,0,0,0,0,263,826945.16499805,844400000
20180728,0,0,0,0,0,0,263,826780.67580795,844400000
20180729,0,0,0,0,0,0,263,826780.67580795,844400000
20180730,1430.9365129471,787.71404361725,3,1,1818000,647000,266,828211.6123209,846218000
20180731,0,0,0,0,0,0,265,827423.89827728,845571000
20180801,0,0,0,0,0,0,265,827423.89827728,845571000
20180802,18836.627642632,0,5,0,18592000,0,270,846260.52591991,864163000
20180803,0,0,0,0,0,0,270,846260.52591991,864163000
20180804,3.4434099197388,0,0,0,0,0,270,846263.96932983,864163000
20180805,0,0,0,0,0,0,270,846263.96932983,864163000
20180806,0,0,0,0,0,0,270,846263.96932983,864163000
20180807,0,0,0,0,0,0,270,846263.96932983,864163000
20180808,811.61489677429,0,1,0,720000,0,271,847075.58422661,864883000
20180809,5814.9650287628,0,8,0,6338000,0,279,852890.54925537,871221000
20180810,0,0,0,0,0,0,279,852890.54925537,871221000
20180811,0,0,0,0,0,0,279,852890.54925537,871221000
20180812,0,0,0,0,0,0,279,852890.54925537,871221000
20180813,0,0,0,0,0,0,279,852890.54925537,871221000
20180814,0,0,0,0,0,0,279,852890.54925537,871221000
20180815,0,0,0,0,0,0,279,852890.54925537,871221000
20180816,0,0,0,0,0,0,279,852890.54925537,871221000
20180817,0,0,0,0,0,0,279,852890.54925537,871221000
20180818,0,0,0,0,0,0,279,852890.54925537,871221000
20180819,0,0,0,0,0,0,279,852890.54925537,871221000
20180820,0,0,0,0,0,0,279,852890.54925537,871221000
20180821,0,0,0,0,0,0,279,852890.54925537,871221000
20180822,12824.402317047,8565.909277916,2,0,5964000,0,281,865714.95157242,877185000
20180823,0,0,0,0,0,0,281,857149.0422945,877185000
20180824,0,0,0,0,0,0,281,857149.0422945,877185000
20180825,0,0,0,0,0,0,281,857149.0422945,877185000
20180826,499.24172687531,555.40767192841,1,1,830000,900000,282,857648.28402138,878015000
20180827,0,0,0,0,0,0,281,857092.87634945,877115000
20180828,0,0,0,0,0,0,281,857092.87634945,877115000
20180829,1.0408210754395,0,0,0,0,0,281,857093.91717052,877115000
20180830,0,0,0,0,0,0,281,857093.91717052,877115000
20180831,0,0,0,0,0,0,281,857093.91717052,877115000
20180901,0,0,0,0,0,0,281,857093.91717052,877115000
20180902,0,0,0,0,0,0,281,857093.91717052,877115000
20180903,0,0,0,0,0,0,281,857093.91717052,877115000
20180904,1415.364364624,0,1,0,3262000,0,282,858509.28153515,880377000
20180905,0,0,0,0,0,0,282,858509.28153515,880377000
20180906,1.1708192825317,0,0,0,0,0,282,858510.45235443,880377000
20180907,0,0,0,0,0,0,282,858510.45235443,880377000
20180908,0,0,0,0,0,0,282,858510.45235443,880377000
20180909,0,0,0,0,0,0,282,858510.45235443,880377000
20180910,0,0,0,0,0,0,282,858510.45235443,880377000
20180911,0,0,0,0,0,0,282,858510.45235443,880377000
20180912,3848.499756813,0,1,0,3272000,0,283,862358.95211124,883649000
20180913,0,0,0,0,0,0,283,862358.95211124,883649000
20180914,0,0,0,0,0,0,283,862358.95211124,883649000
20180915,0,0,0,0,0,0,283,862358.95211124,883649000
20180916,0,0,0,0,0,0,283,862358.95211124,883649000
20180917,0,0,0,0,0,0,283,862358.95211124,883649000
20180918,0,0,0,0,0,0,283,862358.95211124,883649000
20180919,12838.847157478,1027.4219331741,1,0,3145000,0,284,875197.79926872,886794000
20180920,5950.541138649,4803.9247255325,2,0,7876000,0,286,880120.9184742,894670000
20180921,0,0,0,0,0,0,286,875316.99374866,894670000
20180922,0,0,0,0,0,0,286,875316.99374866,894670000
20180923,0,0,0,0,0,0,286,875316.99374866,894670000
20180924,0,0,0,0,0,0,286,875316.99374866,894670000
20180925,0,0,0,0,0,0,286,875316.99374866,894670000
20180926,7099.1835823059,0,7,0,6598000,0,293,882416.17733097,901268000
20180927,9629.0895738602,2748.1371450424,1,0,5609000,0,294,892045.26690483,906877000
20180928,0,0,0,0,0,0,294,889297.12975979,906877000
20180929,0,0,0,0,0,0,294,889297.12975979,906877000
20180930,0,0,0,0,0,0,294,889297.12975979,906877000
20181001,10017.824436188,5362.8698091507,2,0,3823000,0,296,899314.95419598,910700000
20181002,0,0,0,0,0,0,296,893952.08438683,910700000
20181003,0,0,0,0,0,0,296,893952.08438683,910700000
20181004,0,0,0,0,0,0,296,893952.08438683,910700000
20181005,0,0,0,0,0,0,296,893952.08438683,910700000
20181006,0,0,0,0,0,0,296,893952.08438683,910700000
20181007,0,0,0,0,0,0,296,893952.08438683,910700000
20181008,0,0,0,0,0,0,296,893952.08438683,910700000
20181009,0,0,0,0,0,0,296,893952.08438683,910700000
20181010,22064.929327011,4886.9064245224,1,0,3259000,0,297,916017.01371384,913959000
20181011,3002.3954019547,7646.7871141434,1,0,7553000,0,298,914132.50269127,921512000
20181012,0,0,0,0,0,0,298,906485.71557713,921512000
20181013,0,0,0,0,0,0,298,906485.71557713,921512000
20181014,0,0,0,0,0,0,298,906485.71557713,921512000
20181015,0,0,0,0,0,0,298,906485.71557713,921512000
20181016,0,0,0,0,0,0,298,906485.71557713,921512000
20181017,574.3398475647,0,1,0,781000,0,299,907060.05542469,922293000
20181018,65.464776992798,65.464776992798,0,0,0,0,299,907125.52020168,922293000
20181019,192.23302936554,0,1,0,171000,0,300,907252.28845406,922464000
20181020,0,0,0,0,0,0,300,907252.28845406,922464000
20181021,0,0,0,0,0,0,300,907252.28845406,922464000
20181022,0,0,0,0,0,0,300,907252.28845406,922464000
20181023,5729.8907194138,0,1,0,4736000,0,301,912982.17917347,927200000
20181024,1008.3721494675,0,2,0,864000,0,303,913990.55132294,928064000
20181025,0,0,0,0,0,0,303,913990.55132294,928064000
20181026,80.947546958923,0,0,0,0,0,303,914071.4988699,928064000
20181027,0,0,0,0,0,0,303,914071.4988699,928064000
20181028,0,0,0,0,0,0,303,914071.4988699,928064000
20181029,0,0,0,0,0,0,303,914071.4988699,928064000
20181030,0,0,0,0,0,0,303,914071.4988699,928064000
20181031,1632.7598829269,0,2,0,1475000,0,305,915704.25875282,929539000
20181101,285.67532348633,0,1,0,438000,0,306,915989.93407631,929977000
20181102,0,0,0,0,0,0,306,915989.93407631,929977000
20181103,0,0,0,0,0,0,306,915989.93407631,929977000
20181104,0,0,0,0,0,0,306,915989.93407631,929977000
20181105,0,0,0,0,0,0,306,915989.93407631,929977000
20181106,0,0,0,0,0,0,306,915989.93407631,929977000
20181107,0,0,0,0,0,0,306,915989.93407631,929977000
20181108,0,0,0,0,0,0,306,915989.93407631,929977000
20181109,11632.704446793,3499.4595308304,2,0,9016000,0,308,927622.6385231,938993000
20181110,0,0,0,0,0,0,308,924123.17899227,938993000
20181111,0,0,0,0,0,0,308,924123.17899227,938993000
20181112,0,0,0,0,0,0,308,924123.17899227,938993000
20181113,0,0,0,0,0,0,308,924123.17899227,938993000
20181114,0,0,0,0,0,0,308,924123.17899227,938993000
20181115,0,0,0,0,0,0,308,924123.17899227,938993000
20181116,0,0,0,0,0,0,308,924123.17899227,938993000
20181117,0,0,0,0,0,0,308,924123.17899227,938993000
20181118,0,0,0,0,0,0,308,924123.17899227,938993000
20181119,0,0,0,0,0,0,308,924123.17899227,938993000
20181120,0,0,0,0,0,0,308,924123.17899227,938993000
20181121,0,0,0,0,0,0,308,924123.17899227,938993000
20181122,1.0225706100464,0,0,0,0,0,308,924124.20156288,938993000
20181123,0,0,0,0,0,0,308,924124.20156288,938993000
20181124,0,0,0,0,0,0,308,924124.20156288,938993000
20181125,0,0,0,0,0,0,308,924124.20156288,938993000
20181126,0,0,0,0,0,0,308,924124.20156288,938993000
20181127,8834.1055269241,2180.2742118835,1,0,5763000,0,309,932958.30708981,944756000
20181128,29505.815168381,8629.332447052,3,1,15198000,5763000,312,960283.8480463,959954000
20181129,2749.808465004,7626.1002979279,1,0,5776000,0,312,954404.32406425,959967000
20181130,0,0,0,0,0,0,312,946778.22376633,959967000
20181201,0,0,0,0,0,0,312,946778.22376633,959967000
20181202,0,0,0,0,0,0,312,946778.22376633,959967000
20181203,0,0,0,0,0,0,312,946778.22376633,959967000
20181204,0,0,0,0,0,0,312,946778.22376633,959967000
20181205,0,0,0,0,0,0,312,946778.22376633,959967000
20181206,19730.378689766,0,3,0,16870000,0,315,966508.60245609,976837000
20181207,0,0,0,0,0,0,315,966508.60245609,976837000
20181208,0,0,0,0,0,0,315,966508.60245609,976837000
20181209,0,0,0,0,0,0,315,966508.60245609,976837000
20181210,0,0,0,0,0,0,315,966508.60245609,976837000
20181211,5611.8667964935,0,8,0,6035000,0,323,972120.46925259,982872000
20181212,0,0,0,0,0,0,323,972120.46925259,982872000
20181213,0,0,0,0,0,0,323,972120.46925259,982872000
20181214,0,0,0,0,0,0,323,972120.46925259,982872000
20181215,0,0,0,0,0,0,323,972120.46925259,982872000
20181216,0,0,0,0,0,0,323,972120.46925259,982872000
20181217,0,0,0,0,0,0,323,972120.46925259,982872000
20181218,0,0,0,0,0,0,323,972120.46925259,982872000
20181219,1.0337028503418,0,0,0,0,0,323,972121.50295544,982872000
20181220,0,0,0,0,0,0,323,972121.50295544,982872000
20181221,0,0,0,0,0,0,323,972121.50295544,982872000
20181222,0,0,0,0,0,0,323,972121.50295544,982872000
20181223,0,0,0,0,0,0,323,972121.50295544,982872000
20181224,0,0,0,0,0,0,323,972121.50295544,982872000
20181225,0,0,0,0,0,0,323,972121.50295544,982872000
20181226,0,0,0,0,0,0,323,972121.50295544,982872000
20181227,0,0,0,0,0,0,323,972121.50295544,982872000
20181228,0,0,0,0,0,0,323,972121.50295544,982872000
20181229,0,0,0,0,0,0,323,972121.50295544,982872000
20181230,0,0,0,0,0,0,323,972121.50295544,982872000
20181231,0,0,0,0,0,0,323,972121.50295544,982872000
20190101,0,0,0,0,0,0,323,972121.50295544,982872000
20190102,14008.585356712,0,3,0,12033000,0,326,986130.08831215,994905000
20190103,0,0,0,0,0,0,326,986130.08831215,994905000
20190104,0,0,0,0,0,0,326,986130.08831215,994905000
20190105,0,0,0,0,0,0,326,986130.08831215,994905000
20190106,0,0,0,0,0,0,326,986130.08831215,994905000
20190107,0,0,0,0,0,0,326,986130.08831215,994905000
20190108,693.53740310669,0,2,0,1431000,0,328,986823.62571526,996336000
20190109,0,0,0,0,0,0,328,986823.62571526,996336000
20190110,0,0,0,0,0,0,328,986823.62571526,996336000
20190111,0,0,0,0,0,0,328,986823.62571526,996336000
20190112,520.57584667206,0,1,0,988000,0,329,987344.20156193,997324000
20190113,0,0,0,0,0,0,329,987344.20156193,997324000
20190114,0,0,0,0,0,0,329,987344.20156193,997324000
20190115,0,0,0,0,0,0,329,987344.20156193,997324000
20190116,0,0,0,0,0,0,329,987344.20156193,997324000
20190117,0,0,0,0,0,0,329,987344.20156193,997324000
20190118,0,0,0,0,0,0,329,987344.20156193,997324000
20190119,0,0,0,0,0,0,329,987344.20156193,997324000
20190120,0,0,0,0,0,0,329,987344.20156193,997324000
20190121,0,0,0,0,0,0,329,987344.20156193,997324000
20190122,0,0,0,0,0,0,329,987344.20156193,997324000
20190123,0,0,0,0,0,0,329,987344.20156193,997324000
20190124,0,0,0,0,0,0,329,987344.20156193,997324000
20190125,0,0,0,0,0,0,329,987344.20156193,997324000
20190126,0,0,0,0,0,0,329,987344.20156193,997324000
20190127,0,0,0,0,0,0,329,987344.20156193,997324000
20190128,0,0,0,0,0,0,329,987344.20156193,997324000
20190129,0,0,0,0,0,0,329,987344.20156193,997324000
20190130,0,0,0,0,0,0,329,987344.20156193,997324000
20190131,0,0,0,0,0,0,329,987344.20156193,997324000
20190201,4519.7832603455,0,1,0,3896000,0,330,991863.98482227,1001220000
20190202,0,0,0,0,0,0,330,991863.98482227,1001220000
20190203,0,0,0,0,0,0,330,991863.98482227,1001220000
20190204,0,0,0,0,0,0,330,991863.98482227,1001220000
20190205,0,0,0,0,0,0,330,991863.98482227,1001220000
20190206,0,0,0,0,0,0,330,991863.98482227,1001220000
20190207,0,0,0,0,0,0,330,991863.98482227,1001220000
20190208,0,0,0,0,0,0,330,991863.98482227,1001220000
20190209,1.4947519302368,0,0,0,0,0,330,991865.4795742,1001220000
20190210,0,0,0,0,0,0,330,991865.4795742,1001220000
20190211,0,0,0,0,0,0,330,991865.4795742,1001220000
20190212,0,0,0,0,0,0,330,991865.4795742,1001220000
20190213,347.87958240509,0,1,0,1010000,0,331,992213.35915661,1002230000
20190214,0,0,0,0,0,0,331,992213.35915661,1002230000
20190215,0,0,0,0,0,0,331,992213.35915661,1002230000
20190216,0,0,0,0,0,0,331,992213.35915661,1002230000
20190217,0,0,0,0,0,0,331,992213.35915661,1002230000
20190218,0,0,0,0,0,0,331,992213.35915661,1002230000
20190219,1.1670303344727,0,0,0,0,0,331,992214.52618694,1002230000
20190220,0,0,0,0,0,0,331,992214.52618694,1002230000
20190221,1.1670303344727,1.1670303344727,0,0,0,0,331,992215.69321728,1002230000
20190222,0,0,0,0,0,0,331,992214.52618694,1002230000
20190223,0,0,0,0,0,0,331,992214.52618694,1002230000
20190224,0,0,0,0,0,0,331,992214.52618694,1002230000
20190225,0,0,0,0,0,0,331,992214.52618694,1002230000
20190226,12834.717473984,0,9,0,23953000,0,340,1005049.2436609,1026183000
20190227,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190228,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190301,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190302,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190303,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190304,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190305,0,0,0,0,0,0,340,1005049.2436609,1026183000
20190306,1.0667963027954,0,0,0,0,0,340,1005050.3104572,1026183000
20190307,757.91850376129,0,0,0,0,0,340,1005808.228961,1026183000
20190308,554.98324489594,0,1,0,1570000,0,341,1006363.2122059,1027753000
20190309,0,0,0,0,0,0,341,1006363.2122059,1027753000
20190310,0,0,0,0,0,0,341,1006363.2122059,1027753000
20190311,1.1705741882324,0,0,0,0,0,341,1006364.3827801,1027753000
20190312,0,0,0,0,0,0,341,1006364.3827801,1027753000
20190313,0,0,0,0,0,0,341,1006364.3827801,1027753000
20190314,0,0,0,0,0,0,341,1006364.3827801,1027753000
20190315,1.17236328125,0,0,0,0,0,341,1006365.5551434,1027753000
20190316,0,0,0,0,0,0,341,1006365.5551434,1027753000
20190317,0,0,0,0,0,0,341,1006365.5551434,1027753000
20190318,2.3607568740845,1.17236328125,0,0,0,0,341,1006367.9159002,1027753000
20190319,649.87090492249,0,1,0,795000,0,342,1007016.6144419,1028548000
20190320,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190321,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190322,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190323,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190324,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190325,0,0,0,0,0,0,342,1007016.6144419,1028548000
20190326,5731.7810163498,0,2,0,5924000,0,344,1012748.3954582,1034472000
20190327,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190328,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190329,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190330,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190331,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190401,0,0,0,0,0,0,344,1012748.3954582,1034472000
20190402,1435.2527627945,0,2,0,1497000,0,346,1014183.648221,1035969000
20190403,0,0,0,0,0,0,346,1014183.648221,1035969000
20190404,13049.899107933,0,10,0,15188000,0,356,1027233.5473289,1051157000
20190405,0,0,0,0,0,0,356,1027233.5473289,1051157000
20190406,0,0,0,0,0,0,356,1027233.5473289,1051157000
20190407,0,0,0,0,0,0,356,1027233.5473289,1051157000
20190408,4462.5981845856,0,1,0,4451000,0,357,1031696.1455135,1055608000
20190409,2.1216888427734,0,0,0,0,0,357,1031698.2672024,1055608000
20190410,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190411,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190412,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190413,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190414,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190415,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190416,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190417,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190418,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190419,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190420,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190421,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190422,0,0,0,0,0,0,357,1031698.2672024,1055608000
20190423,1619.1915750504,0,1,0,2556000,0,358,1033317.4587774,1058164000
20190424,5371.4003353119,0,0,0,0,0,358,1038688.8591127,1058164000
20190425,3616.3573303223,4265.9701976776,1,0,5646000,0,359,1042305.2164431,1063810000
20190426,0,0,0,0,0,0,359,1038039.2462454,1063810000
20190427,0,0,0,0,0,0,359,1038039.2462454,1063810000
20190428,0,0,0,0,0,0,359,1038039.2462454,1063810000
20190429,0,0,0,0,0,0,359,1038039.2462454,1063810000
20190430,0,0,0,0,0,0,359,1038039.2462454,1063810000
20190501,14522.088150978,0,2,0,3815000,0,361,1052561.3343964,1067625000
20190502,13745.395956993,7694.6848020554,6,0,25637000,0,367,1066306.7303534,1093262000
20190503,0,0,0,0,0,0,367,1058612.0455513,1093262000
20190504,0,0,0,0,0,0,367,1058612.0455513,1093262000
20190505,0,0,0,0,0,0,367,1058612.0455513,1093262000
20190506,0,0,0,0,0,0,367,1058612.0455513,1093262000
20190507,0,0,0,0,0,0,367,1058612.0455513,1093262000
20190508,1.4398145675659,0,0,0,0,0,367,1058613.4853659,1093262000
20190509,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190510,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190511,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190512,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190513,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190514,0,0,0,0,0,0,367,1058613.4853659,1093262000
20190515,174.44483757019,0,1,0,434000,0,368,1058787.9302034,1093696000
20190516,0,0,0,0,0,0,368,1058787.9302034,1093696000
20190517,0,0,0,0,0,0,368,1058787.9302034,1093696000
20190518,0,0,0,0,0,0,368,1058787.9302034,1093696000
20190519,0,0,0,0,0,0,368,1058787.9302034,1093696000
20190520,1.1679735183716,0,0,0,0,0,368,1058789.098177,1093696000
20190521,1.1693515777588,0,0,0,0,0,368,1058790.2675285,1093696000
20190522,0,0,0,0,0,0,368,1058790.2675285,1093696000
20190523,0,0,0,0,0,0,368,1058790.2675285,1093696000
20190524,0,0,0,0,0,0,368,1058790.2675285,1093696000
20190525,0,0,0,0,0,0,368,1058790.2675285,1093696000
20190526,0,0,0,0,0,0,368,1058790.2675285,1093696000
20190527,1.2482328414917,0,0,0,0,0,368,1058791.5157614,1093696000
20190528,10684.16272068,0,8,0,12132000,0,376,1069475.6784821,1105828000
20190529,1.1335821151733,0,0,0,0,0,376,1069476.8120642,1105828000
20190530,0,0,0,0,0,0,376,1069476.8120642,1105828000
20190531,2.3891096115112,0,0,0,0,0,376,1069479.2011738,1105828000
20190601,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190602,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190603,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190604,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190605,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190606,0,0,0,0,0,0,376,1069479.2011738,1105828000
20190607,3151.3736886978,0,4,0,5225000,0,380,1072630.5748625,1111053000
20190608,0,0,0,0,0,0,380,1072630.5748625,1111053000
20190609,0,0,0,0,0,0,380,1072630.5748625,1111053000
20190610,0,0,0,0,0,0,380,1072630.5748625,1111053000
20190611,0,0,0,0,0,0,380,1072630.5748625,1111053000
20190612,0,0,0,0,0,0,380,1072630.5748625,1111053000
20190613,1.2263803482056,0,0,0,0,0,380,1072631.8012428,1111053000
20190614,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190615,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190616,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190617,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190618,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190619,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190620,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190621,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190622,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190623,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190624,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190625,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190626,0,0,0,0,0,0,380,1072631.8012428,1111053000
20190627,825.6113615036,825.49830341339,0,0,0,0,380,1073457.4126043,1111053000
20190628,0,0,0,0,0,0,380,1072631.9143009,1111053000
20190629,0,0,0,0,0,0,380,1072631.9143009,1111053000
20190630,0,0,0,0,0,0,380,1072631.9143009,1111053000
20190701,5022.4583339691,0,2,0,5484000,0,382,1077654.3726349,1116537000
20190702,6341.2978830338,0,2,0,9204000,0,384,1083995.6705179,1125741000
20190703,1843.2800064087,0,1,0,2426000,0,385,1085838.9505243,1128167000
20190704,1.0993728637695,0,0,0,0,0,385,1085840.0498972,1128167000
20190705,5813.1592874527,0,1,0,5945000,0,386,1091653.2091846,1134112000
20190706,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190707,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190708,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190709,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190710,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190711,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190712,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190713,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190714,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190715,0,0,0,0,0,0,386,1091653.2091846,1134112000
20190716,1.1202449798584,0,0,0,0,0,386,1091654.3294296,1134112000
20190717,0,0,0,0,0,0,386,1091654.3294296,1134112000
20190718,0,0,0,0,0,0,386,1091654.3294296,1134112000
20190719,0,0,0,0,0,0,386,1091654.3294296,1134112000
20190720,0,0,0,0,0,0,386,1091654.3294296,1134112000
20190721,0,0,0,0,0,0,386,1091654.3294296,1134112000
20190722,23503.890852928,0,6,0,27564000,0,392,1115158.2202826,1161676000
20190723,0,0,0,0,0,0,392,1115158.2202826,1161676000
20190724,4239.7293968201,0,1,0,4079000,0,393,1119397.9496794,1165755000
20190725,0,0,0,0,0,0,393,1119397.9496794,1165755000
20190726,0,0,0,0,0,0,393,1119397.9496794,1165755000
20190727,0,0,0,0,0,0,393,1119397.9496794,1165755000
20190728,0,0,0,0,0,0,393,1119397.9496794,1165755000
20190729,7579.7002487183,0,3,0,7615000,0,396,1126977.6499281,1173370000
20190730,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190731,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190801,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190802,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190803,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190804,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190805,0,0,0,0,0,0,396,1126977.6499281,1173370000
20190806,852.71944618225,0,1,0,1160000,0,397,1127830.3693743,1174530000
20190807,0,0,0,0,0,0,397,1127830.3693743,1174530000
20190808,0,0,0,0,0,0,397,1127830.3693743,1174530000
20190809,0,0,0,0,0,0,397,1127830.3693743,1174530000
20190810,0,0,0,0,0,0,397,1127830.3693743,1174530000
20190811,1.2322864532471,0,0,0,0,0,397,1127831.6016607,1174530000
20190812,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190813,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190814,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190815,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190816,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190817,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190818,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190819,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190820,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190821,0,0,0,0,0,0,397,1127831.6016607,1174530000
20190822,3539.6823348999,0,1,0,5452000,0,398,1131371.2839956,1179982000
20190823,0,0,0,0,0,0,398,1131371.2839956,1179982000
20190824,0,0,0,0,0,0,398,1131371.2839956,1179982000
20190825,0,0,0,0,0,0,398,1131371.2839956,1179982000
20190826,0,0,0,0,0,0,398,1131371.2839956,1179982000
20190827,10135.654949188,4106.9285230637,1,0,5494000,0,399,1141506.9389448,1185476000
20190828,0,0,0,0,0,0,399,1137400.0104218,1185476000
20190829,0,0,0,0,0,0,399,1137400.0104218,1185476000
20190830,39455.294902802,0,10,0,40119000,0,409,1176855.3053246,1225595000
20190831,0,0,0,0,0,0,409,1176855.3053246,1225595000
20190901,0,0,0,0,0,0,409,1176855.3053246,1225595000
20190902,0,0,0,0,0,0,409,1176855.3053246,1225595000
20190903,1652.9601240158,0,1,0,5022000,0,410,1178508.2654486,1230617000
20190904,1.0923414230347,0,0,0,0,0,410,1178509.35779,1230617000
20190905,2271.6509914398,0,2,0,6117000,0,412,1180781.0087814,1236734000
20190906,0,0,0,0,0,0,412,1180781.0087814,1236734000
20190907,0,0,0,0,0,0,412,1180781.0087814,1236734000
20190908,0,0,0,0,0,0,412,1180781.0087814,1236734000
20190909,0,0,0,0,0,0,412,1180781.0087814,1236734000
20190910,1134.8270988464,0,1,0,3120000,0,413,1181915.8358803,1239854000
20190911,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190912,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190913,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190914,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190915,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190916,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190917,0,0,0,0,0,0,413,1181915.8358803,1239854000
20190918,3808.9341506958,0,1,0,5656000,0,414,1185724.770031,1245510000
