"# ------------------------------------"
"Report: Top Videos"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-03-04 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
object_id,entry_name,creator_name,created_at,status,media_type,duration_msecs,entry_source,count_plays,sum_time_viewed,avg_time_viewed,count_loads,load_play_ratio,avg_view_drop_off,unique_known_users,engagement_ranking,avg_completion_rate
1_byanpd2a,"La Cuadrilla Herrada","Yenny Alexandra Chaverra",1588112224,2,1,319000,Upload,581,2118.95,3.647074010327,1266,0.45892575039494,0.68631669535284,2,3.1175512836347,68.13769363167
0_4ijsi5ft,"Camino del agua","Yenny Alexandra Chaverra",1573613578,2,1,494000,Upload,302,1671.7666666667,5.535651214128,478,0.63179916317992,0.67301324503311,2,3.1175424863624,71.301324503311
0_meq4bmln,"Noche Herida","Bryan Giles",1551213258,2,1,5242091,Url,912,32956.9,36.136951754386,2422,0.37654830718415,0.41365131578947,3,3.1159161716322,39.3125
0_pdmv1fi2,Monito,"Bryan Giles",1484863457,2,1,420000,,3283,12437.25,3.7883795309168,4899,0.67013676260461,0.54119707584526,3,3.115390495022,12.403289674079
0_td9f2uh4,"El secreto de Magdalena","Bryan Giles",1456162580,2,1,3987759,Url,2144,64049.016666667,29.873608519901,4382,0.48927430397079,0.45009328358209,4,3.1087337785161,0.03544776119403
1_wj4243ds,"El silencio del río","Bryan Giles",1563815497,2,1,4540059,Url,891,25537.5,28.661616161616,1865,0.47774798927614,0.37878787878788,3,3.0953878755321,38.729517396184
1_6vlq4ph2,"Andaki, camino de vida","Bryan Giles",1567205996,2,1,5474407,Url,1864,50060.183333333,26.856321530758,3451,0.54013329469719,0.29439377682403,3,3.0951064657366,27.684012875536
0_a95empbz,"El zorro enamorado de la luna","Bryan Giles",1502812358,2,1,144000,Url,3039,5173.8,1.702467917078,4184,0.72633843212237,0.70936163211583,2,3.0910957961421,39.204672589668
0_1h6bi0qw,"Los minutos, las horas","Bryan Giles",1479830134,2,1,664000,Url,1142,7351.0333333333,6.436981903094,2019,0.56562654779594,0.58165499124343,3,3.084979327779,35.466725043783
0_b87wz65f,"Verano de Goliat","Bryan Giles",1556763173,2,1,4528844,Url,1530,40846.333333333,26.696949891068,3026,0.50561797752809,0.35375816993464,3,3.0814017050665,30.923529411765
1_dfrhll0b,"Ruta de la luna","Bryan Giles",1562097532,2,1,4643527,Url,1219,32322.816666667,26.515846322122,2926,0.41660970608339,0.34269893355209,3,3.0782629596945,34.324856439705
0_qsjq4fo0,"Me gustan los estudiantes","Bryan Giles",1458662309,2,1,356000,Url,2541,9040.2833333333,3.5577659714023,4053,0.62694300518135,0.59976387249115,3,3.0772728824224,19.293191656828
0_7ib49fhj,"Más que palabras","Bryan Giles",1492639222,2,1,202000,Url,1179,3049.3666666667,2.5864009047215,1764,0.66836734693878,0.76887192536047,3,3.0559173088624,33.884648006785
0_r5gnoyb9,"La sangre y la lluvia","Bryan Giles",1569344889,2,1,6575700,Url,511,24079.116666667,47.121559034573,825,0.61939393939394,0.43003913894325,3,3.0500419836333,41.225048923679
0_o51yf08z,Solecito,"Bryan Giles",1484863457,2,1,1207000,,2917,37456.266666667,12.840681065021,5124,0.56928181108509,0.63841275282825,3,3.0500005462505,13.938292766541
0_a56g3yxu,"el invento","Bryan Giles",1494004629,2,1,1281000,Url,3154,42017.783333333,13.322061931938,5486,0.57491797302224,0.62420735573874,2,3.0470941605039,36.140456563094
1_eb6i8tm2,"La última marcha","Yenny Alexandra Chaverra",1591322608,2,1,1562000,Upload,302,5257.9833333333,17.410540838852,589,0.51273344651952,0.66887417218543,2,3.046929903581,68.476821192053
1_lyyjs8sh,Cerulia,"Yenny Alexandra Chaverra",1592500476,2,1,779000,Upload,619,4607.0666666667,7.4427571351642,1080,0.57314814814815,0.5735056542811,2,3.0459243640826,64.841680129241
1_7fhy0das,X-500,"Bryan Giles",1563815234,2,1,6445163,Url,634,27388,43.198738170347,1136,0.5580985915493,0.40220820189274,3,3.0421030709824,39.51261829653
0_e9629jpe,"Don Ca","Bryan Giles",1484863458,2,1,5497583,,2533,94791.85,37.422759573628,4644,0.54543496985357,0.40850769838137,3,3.0420630803785,17.975523095144
0_tx7toq24,Mateo,"Bryan Giles",1569086022,2,1,5159800,Url,246,9715.3666666667,39.493360433604,413,0.5956416464891,0.45934959349593,3,3.0405251828796,43.849593495935
0_zrmav3rp,"Mar cerrado","Bryan Giles",1553639933,2,1,1454000,Url,657,7111.15,10.823668188737,1548,0.42441860465116,0.44672754946728,3,3.0356942113233,38.995433789954
1_lhxg0u4u,Sola,"Yenny Alexandra Chaverra",1547305280,2,1,988000,Upload,1100,10147.583333333,9.2250757575758,2205,0.49886621315193,0.56022727272727,2,3.0332284246879,58.879090909091
0_b7perglq,Gina,"Yenny Alexandra Chaverra",1575560484,2,1,545000,Upload,350,2032.2,5.8062857142857,615,0.56910569105691,0.64,2,3.0299750446477,67.254285714286
0_sf9uga1m,"Los hongos","Bryan Giles",1484863458,2,1,6192090,,3664,162024,44.220524017467,6019,0.60873899318824,0.42849344978166,3,3.0256485425097,4.492903930131
0_dea82meu,"Quizá mañana","Bryan Giles",1544560338,2,1,746000,Url,1436,9452.5666666667,6.5825673166202,2710,0.52988929889299,0.52977019498607,3,3.0236550792051,29.679665738162
1_8h9rv8bc,"El Zorro y el Cóndor – Un reto de altura","Yenny Alexandra Chaverra",1591194113,2,1,532000,Upload,413,2216.6666666667,5.3672316384181,674,0.61275964391691,0.60532687651332,2,3.0153289737394,65.953995157385
1_r40wt9dn,"Alto el juego","Yenny Alexandra Chaverra",1590499799,2,1,409000,Upload,989,3823.9666666667,3.8664981462757,1781,0.55530600786075,0.56825075834176,2,3.0096348181953,59.194135490394
1_03qhrwdd,"Oceano Solido","Bryan Giles",1559939743,2,1,1604000,Url,334,3615.6833333333,10.825399201597,839,0.39809296781883,0.40494011976048,3,3.0044888045191,41.410179640719
0_mnbk2t66,Túnel,"Bryan Giles",1575949408,2,1,751000,Url,282,2080.0166666667,7.3759456264775,460,0.61304347826087,0.5895390070922,2,2.9956512105127,66.652482269504
1_22xq6y0h,Madrigueras,"Yenny Alexandra Chaverra",1588112224,2,1,1360000,Upload,717,9032.6666666667,12.597861459786,1275,0.56235294117647,0.5557880055788,2,2.9887194374791,61.442119944212
0_gu2mgljm,Mataperros,"Bryan Giles",1544560259,2,1,750000,Url,1565,8315.5,5.3134185303514,2936,0.53303814713896,0.42539936102236,3,2.9885238947165,26.811501597444
1_8nn4htdp,Jallawita,"Yenny Alexandra Chaverra",1595554495,2,1,212000,Upload,2,6.1833333333333,3.0916666666667,7,0.28571428571429,0.875,1,2.9876089600322,94.5
0_s0sbcl6d,Nana,"Bryan Giles",1556763478,2,1,3911518,Url,1386,33793.716666667,24.382190957191,2734,0.50694952450622,0.37409812409812,3,2.9845694153213,28.683261183261
1_n6j3xbus,"Toda una vida","Yenny Alexandra Chaverra",1589226629,2,1,900000,Upload,519,4638.75,8.9378612716763,1032,0.50290697674419,0.59585741811175,2,2.983525480482,63.479768786127
0_suqb83l4,Vogulys,"Bryan Giles",1536084026,2,1,3262000,Url,2688,64881.633333333,24.137512400794,5465,0.49185727355901,0.44401041666667,3,2.9809644461303,13.77380952381
0_53u56g1f,Lucanamarca,"Bryan Giles",1510076682,2,1,4135258,Url,2095,53679.816666667,25.622824184566,4315,0.48551564310545,0.37183770883055,3,2.9786523161655,20.406205250597
0_03wkp34h,"El corral y el viento","Bryan Giles",1556763575,2,1,3263000,Url,1385,24250.75,17.509566787004,2743,0.50492161866569,0.32202166064982,3,2.9774029306962,28.407942238267
1_01zv94x4,"El Hincha","Yenny Alexandra Chaverra",1588112224,2,1,427000,Upload,674,2839.2,4.2124629080119,1179,0.57167090754877,0.5923590504451,2,2.974006623134,61.341246290801
0_fhyhimy2,"Crónica del fin del mundo","Bryan Giles",1484863457,2,1,5105156,,3709,139777.4,37.686007009976,7795,0.47581783194355,0.44297654354273,2,2.9724465847689,26.86060932866
0_hme7h0vp,"Los perros de Amundsen","Bryan Giles",1556763111,2,1,1607000,Url,1124,8406.1166666667,7.4787514827995,2096,0.53625954198473,0.27935943060498,3,2.9722782883778,31.1628113879
0_er2cy7d4,"La secta de los insectos","Yenny Alexandra Chaverra",1575560484,2,1,545000,Upload,465,2426.9333333333,5.2192114695341,713,0.65217391304348,0.5752688172043,2,2.9674582259564,63.449462365591
1_bq1dzaz1,Mermelada,"Yenny Alexandra Chaverra",1590503820,2,1,1348000,Upload,442,5880.65,13.30463800905,742,0.59568733153639,0.59219457013575,2,2.9674045337209,63.70814479638
0_gupxpgjw,"Chela y Mariela","Bryan Giles",1554403974,2,1,652000,Url,137,600.38333333333,4.3823600973236,274,0.5,0.40328467153285,3,2.9657549092302,42.094890510949
0_z2ksa7is,"Sin título. Segundo movimiento","Bryan Giles",1519174303,2,1,1110000,Url,1681,14319.383333333,8.5183720007932,3112,0.54016709511568,0.46058893515764,3,2.9568791334836,24.230220107079
0_za9tylvo,"Música para después de dormir","Bryan Giles",1475098641,2,1,647000,Url,1232,7924.3833333333,6.4321293290043,1976,0.62348178137652,0.59679383116883,3,2.9502882306659,29.058441558442
0_9dytitq4,Huellita,"Bryan Giles",1475094787,2,1,607000,Url,1496,9631.0333333333,6.4378565062389,2599,0.57560600230858,0.63669786096257,3,2.9490417428235,26.014705882353
0_4gtj6pzf,Sunú,"Bryan Giles",1546475254,2,1,4754286,Url,845,22460.166666667,26.580078895464,1621,0.52128315854411,0.33550295857988,3,2.9485167186407,33.376331360947
1_5wwfkst4,"Quijotes negros","Bryan Giles",1554762297,2,1,4451103,Url,795,19841.516666667,24.957882599581,1490,0.53355704697987,0.33647798742138,3,2.9452159034736,33.811320754717
1_teq5wviz,"Augusto San Miguel ha muerto ayer","Bryan Giles",1570055147,2,1,2700000,Url,330,5647.5,17.113636363636,710,0.46478873239437,0.38030303030303,3,2.9435548149548,39.018181818182
1_dii4q7tu,Tacarcuna,"Bryan Giles",1567205658,2,1,4443394,Url,833,21305.483333333,25.57681072429,1957,0.4256515074093,0.34543817527011,3,2.9413785715219,33.226890756303
0_p06zig3p,"Radio Belén","Bryan Giles",1488409444,2,1,698000,Url,691,5359.1333333333,7.7556198745779,1222,0.56546644844517,0.66678726483357,3,2.9407805915228,34.813314037627
0_y9prvlj0,"El casamiento","Bryan Giles",1541801961,2,1,4293742,Url,1454,41279.116666667,28.390038972948,2690,0.54052044609665,0.39683631361761,3,2.9381249556259,26.054332874828
1_kwxs0k0g,"La Carta","Yenny Alexandra Chaverra",1588108291,2,1,1037000,Upload,702,6848.0166666667,9.7550094966762,1136,0.61795774647887,0.56481481481481,2,2.9351659106225,59.470085470085
0_t1sh04da,"A punto de despegar","Bryan Giles",1556763675,2,1,5141827,Url,1842,39708.933333333,21.55750995295,3728,0.49409871244635,0.25162866449511,3,2.9347439289876,21.519001085776
1_xb89h4fu,"Hola Mar","Bryan Giles",1559949574,2,1,1435000,Url,290,2426.5,8.3672413793103,623,0.46548956661316,0.35,3,2.9294322432843,38.906896551724
0_m850rrkq,"Oda a la piña","Bryan Giles",1479830198,2,1,619000,Url,1008,6537.5333333333,6.4856481481481,1585,0.63596214511041,0.62896825396825,3,2.9279050530508,30.703373015873
0_5edik8pu,"Instantes de campaña","Bryan Giles",1568144684,2,1,3120000,Url,466,9178,19.695278969957,1032,0.4515503875969,0.37875536480687,3,2.92403973978,36.695278969957
1_1t8z62er,"El hacedor de muebles","Yenny Alexandra Chaverra",1591803821,2,1,1091000,Upload,151,1654.2,10.954966887417,369,0.40921409214092,0.60264900662252,2,2.9228283518182,65.225165562914
0_l9z1qrsl,"Y si te vi, no me acuerdo","Bryan Giles",1475783631,2,1,5587674,Url,2158,81098.183333333,37.580251776336,3897,0.5537593020272,0.40361445783133,3,2.9194213992309,17.322520852641
1_60tak9ur,"Sour Lake","Yenny Alexandra Chaverra",1591193892,2,1,880000,Upload,216,2049.6666666667,9.4891975308642,378,0.57142857142857,0.64699074074074,2,2.9143311314638,64.148148148148
1_s7elsx4d,"Só sei que foi assim","Yenny Alexandra Chaverra",1590072004,2,1,427000,Upload,591,2361.1,3.9950930626058,883,0.66930917327293,0.56175972927242,2,2.9141098734882,59.886632825719
0_hl7zanq8,"El páramo","Bryan Giles",1452548943,2,1,6475290,Url,4752,197471.1,41.555366161616,8311,0.57177234989773,0.38510101010101,2,2.9129422473479,12.652356902357
0_x7uxjwli,"Lecciones de Tai Chi","Bryan Giles",1544560188,2,1,822000,Url,713,5326.3666666667,7.4703599812997,1231,0.57920389926889,0.54558204768583,3,2.9102403823066,33.34221598878
1_p5chmlv0,"Ruta 60","Yenny Alexandra Chaverra",1591193892,2,1,1628000,Upload,383,6098.2166666667,15.922236727589,689,0.55587808417997,0.58681462140992,2,2.9098667151897,62.075718015666
0_kzm7u8i3,"Beatriz González","Bryan Giles",1467126475,2,1,4581716,Url,1855,60024.483333333,32.358212039533,3326,0.55772699939868,0.42385444743935,3,2.9063575098057,20.236118598383
0_jjlwwpdf,"Oscuros rinocerontes enjaulados... muy a la moda","Bryan Giles",1479830274,2,1,971000,Url,431,3740.7833333333,8.6793116782676,697,0.61836441893831,0.53654292343387,3,2.9005631867876,36.15313225058
1_xoh8yu9n,Jacinta,"Yenny Alexandra Chaverra",1588100208,2,1,539000,Upload,745,3656,4.9073825503356,1247,0.59743384121893,0.54664429530201,2,2.8946315925177,57.361073825503
0_94naeq3y,"El padre de Gardel","Bryan Giles",1491241195,2,1,4576687,Url,1165,37599.466666667,32.274220314735,2149,0.54211261051652,0.42317596566524,3,2.8807332422433,27.036051502146
0_thi41ofy,"un asunto de tierras","Bryan Giles",1494004064,2,1,4763354,Url,2400,76517.233333333,31.882180555556,4712,0.50933786078098,0.40166666666667,2,2.8789612855888,37.965833333333
0_0zpptn41,Cartitas,"Bryan Giles",1541004909,2,1,1137000,Url,1016,9092.7333333333,8.9495406824147,1997,0.50876314471708,0.47244094488189,3,2.878459878648,28.634842519685
0_o647vlx3,"La clara y oscura","Bryan Giles",1567707228,2,1,2630000,Url,983,12643.716666667,12.862377076975,2073,0.47419199228172,0.29348931841302,3,2.8775717115497,28.973550356053
0_rnrpwsr7,"Sangre y tierra – resistencia indígena en el Norte del Cauca","Bryan Giles",1498661204,2,1,2556000,Url,3781,79821.783333333,21.111288900644,6200,0.60983870967742,0.49556995503835,2,2.8676017473772,21.850304152341
0_6mgr9b6i,Aguacero,"Bryan Giles",1525727063,2,1,280000,Url,1750,5476.3333333333,3.1293333333333,3001,0.58313895368211,0.67057142857143,3,2.865871604108,19.807428571429
1_i341j5we,Entre-tenimiento,"Yenny Alexandra Chaverra",1588112224,2,1,739000,Upload,347,2505.5,7.2204610951009,593,0.58516020236088,0.5864553314121,2,2.8650584350723,60.691642651297
0_wchol9tg,"Esa musica","Bryan Giles",1484863456,2,1,1642000,,2280,40020.75,17.552960526316,3802,0.59968437664387,0.64144736842105,3,2.8620761059074,13.645175438596
0_4s9xz2hd,"Reino plástico","Bryan Giles",1470323212,2,1,1641000,Url,1563,20117.666666667,12.871187886543,2528,0.6182753164557,0.47072936660269,3,2.8572246750704,21.582213691619
1_3387wq2v,"Réquiem NN","Bryan Giles",1569881809,2,1,4036557,Url,292,7281.6166666667,24.937043378995,630,0.46349206349206,0.37071917808219,3,2.8565563035464,35.969178082192
0_7oayvau5,"Días Van","Yenny Alexandra Chaverra",1585063441,2,1,518000,Upload,1513,6332.1833333333,4.1851839612249,2485,0.60885311871227,0.48512888301388,2,2.8560840899651,47.109715796431
1_rk9gdc2x,Kiriri,"Yenny Alexandra Chaverra",1591798584,2,1,1569000,Upload,186,2796.8166666667,15.03664874552,529,0.35160680529301,0.5752688172043,2,2.8522565063555,62.005376344086
0_7499mqft,"Gordo, calvo y bajito","Bryan Giles",1569344838,2,1,5848200,Url,488,15911.433333333,32.605396174863,845,0.57751479289941,0.33452868852459,3,2.8510097616344,33.524590163934
0_9i6wop2h,Hit,"Bryan Giles",1461766411,2,1,4840367,Url,973,30794.5,31.649023638232,1770,0.54971751412429,0.39234326824255,3,2.8502693739924,27.994861253854
0_m7o00fid,"Sin mover los labios","Bryan Giles",1531695367,2,1,6185732,Url,652,29375.083333333,45.053808793456,1362,0.47870778267254,0.43711656441718,3,2.8491914250702,31.592024539877
1_tk0xiauy,"Tesoros en la frontera","Yenny Alexandra Chaverra",1580208929,2,1,1481000,Upload,1142,13509.133333333,11.829363689434,2251,0.50733007552199,0.47942206654991,2,2.8474799799947,50.972854640981
0_g742xtc9,"El ébano de la canción","Bryan Giles",1544560126,2,1,644000,Url,1064,5460.5833333333,5.1321271929825,1891,0.56266525647805,0.4781484962406,3,2.8469210278772,26.828947368421
0_kvbkbgge,"Gertrudis Blues","Bryan Giles",1475162298,2,1,602000,Url,890,5313.4833333333,5.9702059925094,1520,0.58552631578947,0.59606741573034,3,2.8456585644587,28.751685393258
0_wf1lkhf5,Rodri,"Bryan Giles",1452539875,2,1,1356000,Url,4063,54930.2,13.519616047256,6495,0.62555812163202,0.59832635983264,2,2.8324842530164,17.247600295348
0_ndbtc8nh,"Violeta se fue a los cielos","Bryan Giles",1520370619,2,1,6575066,Url,360,19011.65,52.810138888889,623,0.57784911717496,0.48194444444444,3,2.8286889328404,34.083333333333
0_sxbtsebe,"7 muros","Bryan Giles",1536792617,2,1,3272000,Url,1785,37764.333333333,21.156489262372,4106,0.43472966390648,0.38795518207283,3,2.8181998112448,17.503641456583
0_xezimvh0,"Matar a todos","Bryan Giles",1494882251,2,1,5746375,Url,1617,62817.416666667,38.848124098124,3469,0.46612856731046,0.40568954854669,3,2.8109319261737,19.118119975263
0_lu47qaf5,Shui,"Bryan Giles",1532989672,2,1,675000,Url,1638,9350.95,5.7087606837607,3504,0.46746575342466,0.50778388278388,3,2.805156711521,18.648962148962
0_p5rb1m5w,Mundialito,"Bryan Giles",1527735465,2,1,4281064,Url,1236,33369,26.997572815534,2372,0.52107925801012,0.37843851132686,3,2.8011546014015,23.047734627832
0_q19zg9mi,Ácratas,"Bryan Giles",1464359979,2,1,4333000,Url,1643,43035.033333333,26.192960032461,3138,0.52358189929892,0.36275106512477,3,2.7985060253361,18.326232501522
0_n1l5icyr,"El cuarto de los huesos","Bryan Giles",1546475356,2,1,3598000,Url,728,13025.766666667,17.892536630037,1808,0.40265486725664,0.29842032967033,3,2.7932316036345,28.491758241758
0_801rv3bz,"Perro guardián","Yenny Alexandra Chaverra",1585069417,2,1,5295149,Upload,2026,71938.95,35.507872655479,4013,0.50485920757538,0.40239387956565,2,2.7838020815073,38.400789733465
0_69n44xfe,Avant,"Bryan Giles",1556143362,2,1,5646861,Url,871,23946.15,27.492709529277,1895,0.45963060686016,0.29219288174512,3,2.7811812131603,26.388059701493
0_00cs4ru8,"Las calles de mi ciudad","Bryan Giles",1476808719,2,1,336000,Url,1299,4334.8,3.3370284834488,2188,0.5936928702011,0.59584295612009,3,2.7780995649787,21.411085450346
0_1ay3gtn0,"Estrella del sur","Bryan Giles",1484863458,2,1,6656755,,2611,124772.3,47.787169666794,4111,0.63512527365604,0.43077364994255,3,2.7742775626645,6.3795480658751
1_2nhgdld8,Cholo,"Bryan Giles",1529366570,2,1,5702520,Url,1441,45541.516666667,31.604105944946,2968,0.48551212938005,0.33258154059681,3,2.7693058346107,19.448993754337
0_xca0tnkr,"Los mejores temas","Bryan Giles",1556762971,2,1,6157468,Url,817,27088.35,33.155875152999,1870,0.43689839572193,0.32313341493268,3,2.766512843869,26.41370869033
0_im4yqx5y,"The Invisibles","Bryan Giles",1533251949,2,1,425000,Url,3117,12230.95,3.9239493102342,5184,0.60127314814815,0.55453962143086,3,2.7584459404464,0.0080205325633622
1_7jkjqdce,"El héroe","Yenny Alexandra Chaverra",1593458123,2,1,308000,Upload,531,1948.1,3.6687382297552,792,0.67045454545455,0.71468926553672,1,2.7577133977962,79.305084745763
0_b1eu7ql1,Alén,"Bryan Giles",1493244926,2,1,1508000,Url,2367,34508.066666667,14.578819884523,4121,0.57437515166222,0.58005914659907,2,2.7568558714618,33.455851288551
1_7abpns5g,"No somos los mismos","Yenny Alexandra Chaverra",1591193222,2,1,949000,Upload,173,1569.1333333333,9.0701348747592,316,0.54746835443038,0.57369942196532,2,2.756384431629,58.317919075145
0_7p9qp519,"A cada cerdo le llega su San Martín","Bryan Giles",1475094924,2,1,568000,Url,934,4690.75,5.0222162740899,1999,0.4672336168084,0.53051391862955,3,2.7537145753075,24.574946466809
1_9j6uykuw,"Conversaciones II","Bryan Giles",1532386985,2,1,977000,Url,903,5968.5666666667,6.6097083794758,1786,0.50559910414334,0.40614617940199,3,2.7517591601164,24.848283499446
1_dgvzcotr,Habitografía(dos),"Yenny Alexandra Chaverra",1591193222,2,1,594000,Upload,190,1179.75,6.2092105263158,288,0.65972222222222,0.62763157894737,2,2.7511508785963,57.915789473684
0_yd3oimh6,"La fiera","Yenny Alexandra Chaverra",1554254764,2,1,819000,Upload,238,1749.8166666667,7.3521708683473,378,0.62962962962963,0.53886554621849,2,2.7493226529584,57.298319327731
0_yobk3aik,"Tu sangre","Bryan Giles",1551213541,2,1,4329477,Url,358,9396.3166666667,26.246694599628,928,0.38577586206897,0.36382681564246,3,2.7488039406351,30.91061452514
0_yugpwszm,Duelo,"Bryan Giles",1544559973,2,1,740000,Url,1060,6826.5,6.4400943396226,2086,0.50814956855225,0.52216981132075,3,2.7463368845715,22.850943396226
0_nf4puxp8,"El modelo de Pickman","Bryan Giles",1526512338,2,1,661000,Url,321,2278.8,7.0990654205607,508,0.63188976377953,0.64641744548287,3,2.7402371440184,30.98753894081
0_36npx93h,Sal,"Yenny Alexandra Chaverra",1585278543,2,1,4297434,Upload,1469,43697.183333333,29.746210574087,2559,0.57405236420477,0.41541865214432,2,2.7398456082533,42.959155888359
0_jixpaz02,"Arriba muchachada","Bryan Giles",1573082477,2,1,3458000,Url,797,12086.683333333,15.165223755751,2212,0.36030741410488,0.26317440401506,3,2.7381724285635,25.506900878294
0_qjjlyua0,"Los extraños presagios de León Prozak","Bryan Giles",1573593390,2,1,3903345,Url,180,3625.9166666667,20.143981481481,348,0.51724137931034,0.30972222222222,3,2.7329347305773,32.294444444444
0_udpga4zd,"Santa Elena en bus","Bryan Giles",1549040587,2,1,3896379,Url,382,7856.9333333333,20.567888307155,775,0.49290322580645,0.31675392670157,3,2.7293742551246,29.861256544503
0_pr63yy2w,"Gente de mar y viento","Bryan Giles",1546475419,2,1,3681571,Url,281,5735.25,20.410142348754,610,0.46065573770492,0.33274021352313,3,2.7212011130514,30.679715302491
0_78g4a9xr,"¡Volveremos a las Montañas!","Bryan Giles",1572131309,2,1,3283000,Url,104,1791.7333333333,17.228205128205,263,0.39543726235741,0.31490384615385,3,2.7191710142182,32.605769230769
0_rhjb0ai0,"Los invencibles Shuaras del Alto Amazonas","Bryan Giles",1538442640,2,1,1183000,Url,1451,11332.633333333,7.8102228348266,2320,0.62543103448276,0.39627842866988,3,2.7019050738765,16.639558924879
0_lknn2z18,"El árbol de la música","Bryan Giles",1475099121,2,1,916000,Url,1073,9129.4666666667,8.5083566324946,1814,0.59151047409041,0.55731593662628,3,2.6923789519884,20.545200372787
0_8ukz4ka8,"La revolución de Juan escopeta","Bryan Giles",1572560675,2,1,5580634,Url,220,7600.9333333333,34.549696969697,398,0.55276381909548,0.37159090909091,3,2.6728231503844,29.436363636364
0_mw4hd8iv,"Como lágrimas en la lluvia","Bryan Giles",1575948947,2,1,920000,Url,973,6436.1666666667,6.6147653305927,2045,0.47579462102689,0.4313977389517,2,2.6714682765146,45.848920863309
1_147c48u6,Café,"Bryan Giles",1564414273,2,1,4809434,Url,295,6691.65,22.683559322034,721,0.40915395284327,0.28305084745763,3,2.663262130255,28.203389830508
0_j9ul5jld,"Despertar el polvo","Bryan Giles",1475157843,2,1,4566234,Url,1288,34849.583333333,27.057129917184,2239,0.57525681107637,0.3555900621118,3,2.6617923170343,16.883540372671
0_73efmri3,"El círculo","Bryan Giles",1461766253,2,1,5666692,Url,891,32412.833333333,36.378039655817,1770,0.50338983050847,0.38524130190797,3,2.6598379316488,21.307519640853
1_uw27to39,"México Barbaro","Bryan Giles",1569455436,2,1,5036966,Url,228,5560.5833333333,24.388523391813,495,0.46060606060606,0.2905701754386,3,2.6558488141438,28.666666666667
1_nvsu4tk1,"No lo encuentro","Yenny Alexandra Chaverra",1591193222,2,1,1822000,Upload,307,4948.8833333333,16.120141150923,546,0.56227106227106,0.53094462540717,2,2.6540979385528,52.706840390879
1_ljl9bkj2,"25 Watts","Yenny Alexandra Chaverra",1587053819,2,1,5624918,Upload,2148,65660.2,30.568063314711,4214,0.50972947318462,0.32611731843575,2,2.6483613692114,31.599627560521
1_jvxysxsz,"Tierra brillante","Bryan Giles",1566516824,2,1,5452745,Url,522,13539.133333333,25.937037037037,1214,0.42998352553542,0.28544061302682,3,2.6468638834595,24.973180076628
0_fxb04e2l,"Sitio 53","Bryan Giles",1470170101,2,1,3146000,Url,2340,50527.45,21.592927350427,3773,0.62019613040021,0.41185897435897,3,2.6437907132895,4.2333333333333
1_6ji1uaqv,Ellos,"Yenny Alexandra Chaverra",1589226629,2,1,1170000,Upload,174,1759.4166666667,10.111590038314,341,0.51026392961877,0.51867816091954,2,2.6350705404632,53.454022988506
0_0o1d8ii3,"Apuntes en la orilla","Bryan Giles",1544559877,2,1,837000,Url,603,3979.7166666667,6.5998618021006,1179,0.51145038167939,0.47346600331675,3,2.6332267990962,23.50912106136
0_99ozbtnt,Criszamver,"Bryan Giles",1573082412,2,1,4576630,Url,197,4461.6,22.647715736041,425,0.46352941176471,0.29695431472081,3,2.6213831541858,27.639593908629
0_i1nr3d53,"Poetas campesinos","Bryan Giles",1475098235,2,1,2821000,Url,1401,20730.6,14.797002141328,2764,0.50687409551375,0.31477516059957,3,2.6185285593085,13.871520342612
0_lyuhspys,"Cesó la horrible noche","Bryan Giles",1484863456,2,1,1548000,,1845,26767.5,14.508130081301,3154,0.58497146480659,0.56233062330623,3,2.6184459931094,8.8330623306233
1_vbsriefl,Cuartelazo,"Yenny Alexandra Chaverra",1590706756,2,1,6548283,Upload,269,8948.9333333333,33.26741016109,680,0.39558823529412,0.30483271375465,3,2.6134455036909,26.505576208178
0_ou75t8fx,"Mai, el gran cazador","Bryan Giles",1503957551,2,1,194000,Url,1296,3260.35,2.5157021604938,1869,0.69341894060995,0.77874228395062,2,2.6087753265236,39.678240740741
0_bfugcq6m,"Animal Indireto","Bryan Giles",1573067408,2,1,2994000,Url,82,1184.95,14.450609756098,147,0.5578231292517,0.28963414634146,3,2.6078505170537,28.40243902439
0_jqzap1mv,ruido,"Bryan Giles",1484863459,2,1,5467247,,1453,47125.35,32.43313833448,3287,0.44204441740189,0.35598761183758,3,2.6024500876552,12.638678596008
0_86ybxmll,"Lux Aeterna","Bryan Giles",1484863456,2,1,895000,,1288,10985.65,8.5292313664596,2250,0.57244444444444,0.57201086956522,3,2.5917418511958,14.08152173913
0_lj09gxkj,"La roca perdida","Bryan Giles",1477515463,2,1,213000,Url,884,2548.1166666667,2.8824849170437,1485,0.5952861952862,0.8125,3,2.5886551826304,18.539592760181
0_8joxetfq,"Demasiada agua","Bryan Giles",1484863459,2,1,834000,,788,5964.6333333333,7.569331641286,1469,0.53641933287951,0.54473350253807,3,2.5840206426295,19.442893401015
0_ggtl0rfl,M1,"Bryan Giles",1551213451,2,1,4545423,Url,83,2120.7,25.550602409639,183,0.45355191256831,0.33734939759036,3,2.5830128114804,27.397590361446
0_bavs5bnn,"Kuychi Pucha","Bryan Giles",1498692099,2,1,480000,Url,547,2552,4.6654478976234,1004,0.54482071713147,0.58318098720292,3,2.5759658494197,21.853747714808
