"# ------------------------------------"
"Report: Metrics over time"
"Please note that the data below is filtered based on the filter applied in the report"
"Filtered dates: 2016-03-04 05:00:00 - 2020-08-01 04:59:59 (GMT)"
"# ------------------------------------"
date_id,count_plays,sum_time_viewed,unique_known_users,avg_view_drop_off,avg_completion_rate,count_loads
20200117,224,4174.1666666667,1,0.45424107142857,44.424107142857,475
20200116,280,6142.6333333333,1,0.525,55.378571428571,534
20200115,346,7348.25,1,0.50650289017341,49.736994219653,599
20200114,303,5558.05,1,0.45874587458746,46.726072607261,577
20200113,436,7129.5333333333,1,0.43922018348624,43.360091743119,738
20200112,462,8670.7333333333,1,0.43831168831169,45.692640692641,867
20200111,471,7977.4833333333,1,0.36995753715499,38.823779193206,858
20200110,361,6312.8666666667,1,0.48753462603878,50.304709141274,711
20200109,326,6517.4666666667,1,0.47699386503067,48.401840490798,629
20200108,394,6576.5833333333,2,0.56472081218274,57.388324873096,764
20200107,405,8166.6333333333,1,0.50802469135802,52.674074074074,744
20200106,467,8059.0333333333,1,0.47162740899358,50.3426124197,888
20200105,485,10031.466666667,1,0.50309278350515,51.99587628866,898
20200104,439,7921.2333333333,1,0.47665148063781,47.594533029613,822
20200103,388,6151.7,1,0.53414948453608,56.018041237113,782
20200102,535,9511.8333333333,2,0.45233644859813,46.568224299065,947
20200101,488,9014.25,2,0.50563524590164,54.098360655738,870
20191231,329,5331.2166666667,1,0.49392097264438,49.781155015198,589
20191230,662,9760.2,1,0.47394259818731,49.652567975831,1342
20191229,802,12451.766666667,1,0.49064837905237,50.360349127182,1472
20191228,761,12289.733333333,1,0.45696452036794,45.400788436268,1314
20191227,895,15682.416666667,1,0.45391061452514,43.897206703911,1652
20191226,1080,17367.883333333,1,0.46273148148148,45.607407407407,1997
20191225,1172,20608.4,1,0.43195392491468,43.593003412969,2040
20191224,246,4463.65,1,0.4390243902439,41.772357723577,414
20191223,407,7273.8,1,0.45761670761671,45.808353808354,760
20191222,348,8901.95,1,0.50215517241379,48.548850574713,584
20191221,403,7652.4166666667,1,0.56203473945409,57.382133995037,739
20191220,365,7580.5166666667,1,0.52328767123288,56.301369863014,659
20191219,328,6123.6166666667,1,0.57317073170732,58.890243902439,609
20191218,425,9967.8666666667,1,0.55882352941176,55.710588235294,722
20191217,398,7821.7166666667,1,0.50125628140704,50.854271356784,717
20191216,400,8942.85,1,0.529375,53.91,814
20191215,436,9453.85,1,0.51720183486239,54.057339449541,806
20191214,358,7959.0833333333,1,0.5090782122905,51.720670391061,648
20191213,388,8505.0166666667,2,0.52835051546392,55.567010309278,639
20191212,394,7956.6833333333,1,0.5755076142132,58.629441624365,732
20191211,434,8282.6333333333,2,0.5213133640553,52.179723502304,744
20191210,370,8544.1666666667,1,0.49864864864865,48.037837837838,716
20191209,376,9617.3166666667,2,0.51329787234043,48.614361702128,748
20191208,598,15591.916666667,1,0.48829431438127,46.234113712375,1085
20191207,346,9178.4166666667,1,0.50361271676301,48.887283236994,728
20191206,338,9325.9666666667,1,0.48594674556213,44.576923076923,608
20191205,371,10486.916666667,2,0.49730458221024,47.242587601078,670
20191204,447,11664.233333333,1,0.43791946308725,37.017897091723,721
20191203,390,9827.3333333333,1,0.46858974358974,46.017948717949,657
20191202,437,10671.3,1,0.41475972540046,36.274599542334,727
20191201,426,13370.066666667,1,0.52582159624413,47.075117370892,737
20191130,412,9797.7166666667,1,0.47815533980583,50.669902912621,707
20191129,304,6422.4333333333,1,0.39802631578947,39.065789473684,558
20191128,326,6940.3,1,0.44248466257669,43.315950920245,560
20191127,329,6433.7166666667,1,0.51519756838906,50,585
20191126,400,7529.3,1,0.49375,47.23,735
20191125,425,9485.6833333333,2,0.46823529411765,44.748235294118,775
20191124,549,14350.716666667,1,0.50364298724954,48.584699453552,1035
20191123,410,9411.0666666667,1,0.45182926829268,45.19512195122,714
20191122,360,8937.6833333333,2,0.47291666666667,46.161111111111,666
20191121,403,8935.5,2,0.50992555831266,45.33746898263,715
20191120,365,7455.0833333333,2,0.41506849315068,39.153424657534,687
20191119,372,8920.7833333333,1,0.4247311827957,38.072580645161,697
20191118,459,9188.3,2,0.41230936819172,34.108932461874,796
20191117,643,15551.566666667,1,0.40940902021773,37.964230171073,1060
20191116,450,9324.0666666667,1,0.43055555555556,43.182222222222,870
20191115,418,10308.3,2,0.46590909090909,47.22966507177,812
20191114,361,8560.0166666667,2,0.43351800554017,42.789473684211,675
20191113,392,8543.7166666667,2,0.39158163265306,37.295918367347,725
20191112,442,10257.466666667,2,0.44230769230769,46.006787330317,837
20191111,475,11956.3,1,0.43210526315789,43.608421052632,912
20191110,594,15738.9,1,0.45454545454545,45.86531986532,1097
20191109,436,10331.516666667,1,0.45756880733945,47.752293577982,906
20191108,352,8227.5166666667,2,0.43323863636364,45.105113636364,652
20191107,363,8962.9,2,0.46831955922865,45.31129476584,694
20191106,539,10881.583333333,3,0.41790352504638,40.729128014842,928
20191105,451,10522.3,1,0.4490022172949,43.727272727273,897
20191104,525,12800.75,1,0.4347619047619,45.904761904762,1046
20191103,626,16124.483333333,2,0.45966453674121,45.492012779553,1319
20191102,459,11258.183333333,1,0.4776688453159,48.934640522876,892
20191101,485,12377.283333333,2,0.46649484536082,40.855670103093,915
20191031,436,9661.2833333333,1,0.42545871559633,40.917431192661,887
20191030,479,11258.766666667,1,0.45459290187891,43.279749478079,900
20191029,461,11457.783333333,1,0.47017353579176,45.533622559653,893
20191028,534,12562.35,1,0.45786516853933,45.49063670412,1073
20191027,542,13601.416666667,1,0.45018450184502,45.889298892989,1018
20191026,616,16985,3,0.5036525974026,52.248376623377,1177
20191025,475,10615.366666667,2,0.41526315789474,41.818947368421,880
20191024,469,11676.716666667,2,0.43390191897655,41.891257995736,947
20191023,537,12632.783333333,2,0.45111731843575,42.72625698324,1046
20191022,465,10907.75,2,0.45645161290323,44.922580645161,924
20191021,544,14868.216666667,2,0.4921875,46.213235294118,1064
20191020,871,23392.2,2,0.46957520091848,45.510907003444,1777
20191019,685,18071.9,1,0.41277372262774,41.405839416058,1447
20191018,730,19085.2,2,0.37876712328767,35.317808219178,1394
20191017,566,16424.833333333,2,0.4280035335689,41.464664310954,1116
20191016,708,20708.416666667,1,0.41066384180791,36.693502824859,1297
20191015,831,21486.283333333,2,0.41004813477738,39.075812274368,1676
20191014,728,20463.366666667,2,0.47252747252747,46.247252747253,1373
20191013,766,21531.25,1,0.43603133159269,42.706266318538,1377
20191012,645,21526.116666667,1,0.49612403100775,48.581395348837,1124
20191011,554,15761.6,2,0.4413357400722,43.207581227437,1008
20191010,554,16414.05,1,0.43727436823105,40.936823104693,1020
20191009,587,16537.316666667,2,0.42163543441227,40.545144804089,1193
20191008,554,13756.566666667,1,0.43140794223827,43.494584837545,1063
20191007,520,15330.2,2,0.42163461538462,42.171153846154,1064
20191006,899,27008.45,1,0.45550611790879,43.498331479422,1696
20191005,799,26144.966666667,1,0.44023779724656,43.508135168961,1622
20191004,609,16788.566666667,1,0.42651888341544,42.940886699507,1163
20191003,756,21549.55,2,0.43022486772487,41.661375661376,1351
20191002,777,23042.933333333,2,0.43178893178893,37.594594594595,1400
20191001,627,17737,1,0.4158692185008,38.685805422648,1205
20190930,659,24002.733333333,1,0.44195751138088,39.928679817906,1294
20190929,1200,47197.266666667,1,0.4525,42.053333333333,2150
20190928,1019,37681.8,1,0.42688910696762,41.320902845927,1810
20190927,844,21149.55,1,0.35189573459716,36.50355450237,1501
20190926,608,12571.55,1,0.42804276315789,42.083881578947,1080
20190925,829,15392.766666667,1,0.37786489746683,31.916767189385,1354
20190924,835,15774.95,1,0.41616766467066,40.941317365269,1631
20190923,814,15551.1,1,0.43888206388206,46.265356265356,1611
20190922,1251,26646.183333333,1,0.46143085531575,47.968824940048,2295
20190921,1110,23238,2,0.46463963963964,48.234234234234,2003
20190920,1158,23874.916666667,1,0.44926597582038,45.708981001727,2255
20190919,1214,20885.716666667,1,0.39744645799012,38.451400329489,2292
20190918,1167,21768.2,2,0.41302485004284,40.315338474722,2147
20190917,1466,25060.766666667,2,0.38540245566166,36.830150068213,2750
20190916,1632,28722.283333333,1,0.39200367647059,38.185049019608,3073
20190915,1816,34533.6,1,0.40198237885463,39.475220264317,3335
20190914,1653,31810.983333333,1,0.43284936479129,44.808832425892,2945
20190913,1766,28356.9,2,0.38151189127973,37.322197055493,3165
20190912,1319,24640.15,2,0.39878695981804,38.822592873389,2427
20190911,1406,24629.716666667,2,0.38709103840683,37.420341394026,2551
20190910,1174,19255.716666667,2,0.32900340715503,31.066439522998,2070
20190909,457,10333.3,1,0.43708971553611,43,914
20190908,614,13307.5,1,0.43892508143322,45.039087947883,1101
20190907,402,9291.6833333333,1,0.45335820895522,46.838308457711,844
20190906,319,7105.1,1,0.46081504702194,47.808777429467,653
20190905,409,10805.4,1,0.44987775061125,45.493887530562,855
20190904,698,19418.583333333,1,0.41439828080229,40.361031518625,1423
20190903,566,17684.133333333,1,0.44302120141343,42.551236749117,1080
20190902,665,20180.383333333,1,0.44511278195489,41.887218045113,1320
20190901,1133,35409.133333333,1,0.44571932921447,41.880847308032,1936
20190831,845,25721.366666667,1,0.43905325443787,44.861538461538,1477
20190830,654,18252.116666667,1,0.4361620795107,40.906727828746,1192
20190829,625,17910.866666667,1,0.4096,39.016,1236
20190828,479,12228.733333333,1,0.40866388308977,39.801670146138,895
20190827,479,11128.983333333,2,0.41858037578288,40.379958246347,1025
20190826,520,13036.316666667,1,0.51105769230769,50.621153846154,999
20190825,824,18393.666666667,1,0.51516990291262,53.807038834951,1495
20190824,633,14291.083333333,1,0.4739336492891,48.804107424961,1198
20190823,449,11459.066666667,1,0.44933184855234,46.861915367483,912
20190822,442,10763.45,1,0.43495475113122,42.289592760181,917
20190821,484,10340.916666667,1,0.46332644628099,43.764462809917,1025
20190820,619,12498.816666667,2,0.45274636510501,46.263327948304,1310
20190819,893,22996.05,1,0.47312430011198,48.709966405375,1731
20190818,567,14602.333333333,1,0.47795414462081,50.238095238095,1058
20190817,581,17575.066666667,1,0.53700516351119,54.68330464716,1149
20190816,505,12739.883333333,1,0.46138613861386,44.221782178218,965
20190815,551,13404.683333333,1,0.49909255898367,51.713248638838,994
20190814,594,13384.166666667,1,0.45244107744108,45.424242424242,1144
20190813,629,15685.05,1,0.45667726550079,45.855325914149,1254
20190812,880,17930.716666667,1,0.38125,37.322727272727,1770
20190811,1011,25722.816666667,1,0.45425321463897,44.001978239367,2009
20190810,1081,25736.816666667,1,0.43894542090657,44.151711378353,2140
20190809,913,21453.433333333,1,0.46330777656079,46.79408543264,1825
20190808,773,17470.883333333,1,0.40717981888745,38.556274256145,1703
20190807,1149,24071.6,1,0.38859878154917,39.187989556136,2200
20190806,458,8585.6,1,0.38482532751092,36.711790393013,1036
20190805,578,9148.3,1,0.35337370242215,36.128027681661,1503
20190804,657,15895.983333333,1,0.43721461187215,43.99695585997,1352
20190803,624,12220.616666667,1,0.40464743589744,41.61858974359,1179
20190802,513,9610.9166666667,1,0.3859649122807,41.578947368421,935
20190801,327,6988.2833333333,2,0.43195718654434,42.590214067278,627
20190731,338,7566.5333333333,1,0.48742603550296,51.639053254438,647
20190730,334,6875.45,1,0.46631736526946,45,596
20190729,416,9397.8166666667,1,0.45612980769231,44.418269230769,791
20190728,366,8481.4833333333,1,0.46311475409836,48.079234972678,604
20190727,293,6600.8666666667,1,0.46245733788396,47.860068259386,514
20190726,230,5349.3833333333,1,0.48586956521739,47.126086956522,420
20190725,255,4550.1166666667,1,0.45392156862745,42.160784313725,496
20190724,244,5462.7166666667,2,0.53073770491803,49.97131147541,472
20190723,285,4977.7166666667,1,0.40701754385965,43.891228070175,531
20190722,333,6978.4333333333,1,0.4451951951952,41.336336336336,663
20190721,387,9184.1833333333,1,0.45478036175711,43.93023255814,736
20190720,290,6450.95,1,0.43534482758621,44.389655172414,489
20190719,281,6001.4833333333,1,0.4288256227758,45.879003558719,482
20190718,286,5544.3333333333,1,0.43094405594406,43.674825174825,505
20190717,284,5907.9833333333,1,0.47535211267606,45.010563380282,499
20190716,311,7557.6666666667,2,0.43971061093248,41.614147909968,586
20190715,290,6186.05,2,0.48793103448276,48.851724137931,594
20190714,429,9626.4666666667,1,0.46095571095571,47.871794871795,808
20190713,334,6634.65,1,0.45958083832335,48.892215568862,602
20190712,272,6288.7333333333,1,0.45496323529412,45.911764705882,497
20190711,278,5300.8833333333,1,0.44694244604317,45.5,576
20190710,302,7887.5166666667,1,0.48427152317881,46.592715231788,579
20190709,332,6934.15,1,0.46385542168675,45.96686746988,748
20190708,366,6767.0666666667,1,0.4146174863388,41.710382513661,636
20190707,453,9245.2,1,0.47847682119205,50.529801324503,804
20190706,324,7718.4166666667,1,0.50848765432099,53.524691358025,592
20190705,334,7643.3833333333,1,0.49251497005988,49.467065868263,658
20190704,374,6750.7666666667,1,0.46524064171123,48.058823529412,636
20190703,322,5585.5833333333,2,0.48136645962733,45.484472049689,661
20190702,323,5738.9666666667,2,0.47600619195046,45.97213622291,632
20190701,449,8376.3833333333,1,0.46492204899777,46.819599109131,861
20190630,440,10259.533333333,1,0.52102272727273,52.590909090909,876
20190629,381,7906.9833333333,1,0.52952755905512,55.863517060367,718
20190628,367,6807.7833333333,1,0.49046321525886,49.956403269755,687
20190627,342,5696.7166666667,2,0.46783625730994,45.701754385965,644
20190626,355,6459.4666666667,1,0.49788732394366,52.197183098592,643
20190625,395,8184.5333333333,2,0.50759493670886,49.670886075949,784
20190624,580,11889.35,1,0.54525862068966,56.222413793103,1219
20190623,475,9310.8166666667,1,0.48789473684211,50.953684210526,989
20190622,501,9758.9333333333,1,0.49650698602794,53.015968063872,982
20190621,375,8001.9166666667,2,0.524,51.626666666667,725
20190620,387,7374.8666666667,1,0.44444444444444,43.53488372093,722
20190619,367,8514.7666666667,1,0.51771117166213,49.871934604905,682
20190618,481,11223.716666667,1,0.50779625779626,50.085239085239,877
20190617,689,17774.016666667,1,0.46625544267054,46.814223512337,1344
20190616,1050,26508.55,1,0.44142857142857,43.979047619048,1884
20190615,535,13107.4,1,0.55607476635514,56.568224299065,1039
20190614,467,8514.7,1,0.53104925053533,55.44539614561,936
20190613,507,9429.2333333333,1,0.50443786982249,52.232741617357,1037
20190612,380,6104.9833333333,1,0.47105263157895,51.55,767
20190611,405,6218.5833333333,1,0.48024691358025,48.96049382716,860
20190610,517,8511.6666666667,1,0.48500967117988,49.628626692456,1093
20190609,860,14214.933333333,1,0.49389534883721,52.008139534884,1627
20190608,735,11550.933333333,1,0.4843537414966,49.730612244898,1438
20190607,688,13709.683333333,2,0.5203488372093,49.591569767442,1379
20190606,818,12364.916666667,2,0.4981662591687,50.21271393643,1594
20190605,724,10533.916666667,2,0.53349447513812,54.024861878453,1476
20190604,364,6982.25,2,0.43200549450549,44.857142857143,776
20190603,431,8175.4666666667,1,0.43213457076566,44.953596287703,804
20190602,468,8395.8,1,0.4732905982906,47.771367521368,924
20190601,433,10365.183333333,1,0.53926096997691,56.642032332564,781
20190531,315,6529.9166666667,1,0.4952380952381,50.631746031746,871
20190530,325,6587.5833333333,2,0.48230769230769,49.215384615385,653
20190529,317,6513.8833333333,1,0.46529968454259,48.252365930599,588
20190528,289,5518.2166666667,1,0.41522491349481,41.83044982699,551
20190527,276,7131.5,2,0.49909420289855,50.416666666667,544
20190526,464,11491,1,0.48114224137931,48.471982758621,862
20190525,365,8131.7333333333,1,0.44315068493151,45.482191780822,680
20190524,261,5508.9333333333,1,0.45114942528736,48.348659003831,605
20190523,331,6153.1166666667,1,0.46223564954683,47.051359516616,617
20190522,460,8652.7833333333,1,0.42336956521739,42.432608695652,855
20190521,404,9132.2,2,0.4740099009901,44.356435643564,676
20190520,290,6992.9,1,0.43189655172414,43.072413793103,589
20190519,456,10620.633333333,1,0.46820175438596,48.019736842105,946
20190518,305,6976.35,1,0.42704918032787,44.111475409836,549
20190517,325,7600.0833333333,1,0.44384615384615,46.224615384615,570
20190516,333,5876.8333333333,1,0.43093093093093,44.765765765766,665
20190515,330,6929.5,2,0.45227272727273,43.121212121212,589
20190514,335,7001.4,1,0.40970149253731,37.313432835821,632
20190513,319,6715.2333333333,1,0.43887147335423,42.332288401254,656
20190512,349,7421.4166666667,1,0.53223495702006,55.180515759312,679
20190511,378,8671.4666666667,1,0.49404761904762,48.521164021164,687
20190510,365,7808.1166666667,2,0.47602739726027,45.567123287671,709
20190509,355,7849.7666666667,1,0.45492957746479,43.864788732394,668
20190508,266,6632.1833333333,1,0.52631578947368,50.31954887218,501
20190507,313,6895.0166666667,2,0.48961661341853,46.111821086262,604
20190506,250,5199.7,2,0.472,46.996,452
20190505,413,9488.0666666667,1,0.51452784503632,52.510895883777,846
20190504,337,8025.6333333333,1,0.52448071216617,54.596439169139,691
20190503,331,7126.7166666667,1,0.49773413897281,50.2416918429,579
20190502,345,8932.45,1,0.50579710144928,47.121739130435,610
20190501,336,8259.9,1,0.41220238095238,41.008928571429,595
20190430,377,7837.95,2,0.55968169761273,58.832891246684,594
20190429,400,9418.9166666667,2,0.47625,43.22,827
20190428,324,8541.5,1,0.50385802469136,51.240740740741,568
20190427,299,7632.5833333333,1,0.51254180602007,53.979933110368,538
20190426,374,8963.2666666667,1,0.53743315508021,53.885026737968,635
20190425,369,6939.3666666667,1,0.46205962059621,44.341463414634,720
20190424,382,8113.8,2,0.47774869109948,45.740837696335,700
20190423,354,7562.75,2,0.51483050847458,51.567796610169,611
20190422,397,7112.7166666667,2,0.44899244332494,44.314861460957,731
20190421,449,10212.883333333,1,0.47216035634744,47.951002227171,768
20190420,427,10492.1,1,0.49531615925059,49.845433255269,775
20190419,413,10409.866666667,1,0.54600484261501,55.273607748184,770
20190418,424,8502.25,1,0.50589622641509,54.344339622642,778
20190417,287,5794.6333333333,1,0.5191637630662,51.675958188153,527
20190416,348,6555.65,1,0.50790229885057,50.663793103448,656
20190415,384,7489.25,1,0.47200520833333,47.8671875,678
20190414,350,7574.8666666667,1,0.53142857142857,55.945714285714,654
20190413,376,6616.2833333333,1,0.51662234042553,56.156914893617,712
20190412,326,6625.8833333333,1,0.50230061349693,50.377300613497,509
20190411,351,5912.65,1,0.48931623931624,51.045584045584,636
20190410,401,6963.4,2,0.57481296758105,57.177057356608,700
20190409,458,7031.5333333333,2,0.54366812227074,56.526200873362,795
20190408,311,6232.85,2,0.47829581993569,48.797427652733,575
20190407,426,8453.8833333333,1,0.46889671361502,45.983568075117,800
20190406,417,9370.9666666667,1,0.5,50.935251798561,769
20190405,297,5835.7,1,0.48316498316498,50.387205387205,520
20190404,337,5893.8666666667,2,0.46290801186944,44.715133531157,619
20190403,319,6303.0666666667,1,0.47021943573668,49.05329153605,569
20190402,374,8774.8333333333,1,0.46724598930481,43.957219251337,723
20190401,346,8374.0666666667,3,0.44869942196532,43.658959537572,739
20190331,552,11567.916666667,1,0.47554347826087,50.375,1022
20190330,447,9813.45,1,0.47818791946309,49.217002237136,812
20190329,303,7223.3833333333,1,0.5016501650165,49.445544554455,522
20190328,342,7048.7166666667,1,0.44298245614035,43.833333333333,684
20190327,352,8471.0666666667,1,0.45454545454545,42.78125,690
20190326,306,6565.7166666667,1,0.46160130718954,47.323529411765,592
20190325,471,11971.666666667,1,0.526008492569,55.218683651805,885
20190324,553,12844.75,1,0.5122061482821,52.135623869801,967
20190323,427,10516.55,1,0.4824355971897,48.714285714286,827
20190322,430,9194.5,2,0.49593023255814,51.267441860465,808
20190321,425,9364.1833333333,1,0.46882352941176,47.247058823529,810
20190320,439,11519.55,1,0.4880410022779,48.302961275626,722
20190319,408,8108.4,2,0.49325980392157,51.899509803922,754
20190318,468,10659.5,1,0.51923076923077,50.903846153846,855
20190317,620,13733.783333333,1,0.5366935483871,54.091935483871,1109
20190316,461,9450.3666666667,1,0.48264642082429,51.9284164859,889
20190315,427,7633.1666666667,1,0.47131147540984,50.210772833724,836
20190314,376,8927.2166666667,1,0.5,47.928191489362,747
20190313,391,7964.25,1,0.44437340153453,44.874680306905,707
20190312,412,11335.9,2,0.49514563106796,45.03640776699,793
20190311,474,11576.9,2,0.49261603375527,47.991561181435,928
20190310,615,17937.1,1,0.51788617886179,54.409756097561,1101
20190309,535,12297.383333333,1,0.4892523364486,51.628037383178,967
20190308,445,8689.2666666667,2,0.38932584269663,37.080898876404,927
20190307,406,9972.7333333333,2,0.44334975369458,41.12315270936,865
20190306,398,9687.8666666667,2,0.44535175879397,41.331658291457,745
20190305,417,10083.633333333,1,0.46642685851319,46.148681055156,744
20190304,507,9742.95,1,0.43984220907298,41.883629191321,1116
20190303,579,12102.416666667,1,0.50561312607945,53.987910189983,1090
20190302,487,11683.833333333,1,0.49691991786448,50.99794661191,901
20190301,367,7810.1166666667,1,0.50885558583106,54.572207084469,774
